index,name,lat,lng,geopoint,number_of_employees,amount_raised_k$,category_code,wealth,news_agencies,offices_near,final_score,bar,bus,subway_station
1343,L4 Mobile,55.934152,-3.3090825,"{'type': 'Point', 'coordinates': [-3.3090825, 55.934152]}",25,4800.0,mobile,0.359455921,-0.0,0.0196078431372549,0.3790637641372549,6,0,0
1366,ClickEquations,38.921547,-77.041976,"{'type': 'Point', 'coordinates': [-77.041976, 38.921547]}",25,3000.0,advertising,0.3395245632,-0.0,0.0392156862745098,0.3787402494745098,20,0,1
1129,Busuu,38.804559,-77.164776,"{'type': 'Point', 'coordinates': [-77.164776, 38.804559]}",25,4700.0,social,0.358563113,-0.0,0.0196078431372549,0.3781709561372549,0,0,0
1648,EBR Systems,52.5279255,13.3813542,"{'type': 'Point', 'coordinates': [13.3813542, 52.5279255]}",16,61000.0,biotech,0.2990495924,-0.0,0.0784313725490196,0.3774809649490196,20,4,4
108,Snapvine,37.385225,-121.991912,"{'type': 'Point', 'coordinates': [-121.991912, 37.385225]}",20,12000.0,other,0.3186503154,-0.0,0.058823529411764705,0.3774738448117647,5,0,0
1442,userADgents,51.5149197,-0.1346112,"{'type': 'Point', 'coordinates': [-0.1346112, 51.5149197]}",15,500.0,mobile,0.1581250485,-0.0,0.21568627450980393,0.3738113230098039,20,18,6
52,Kongregate,55.699123,12.541484,"{'type': 'Point', 'coordinates': [12.541484, 55.699123]}",20,19000.0,games_video,0.3342401581,-0.0,0.0392156862745098,0.37345584437450985,20,0,3
843,Papercheck,37.7873938,-122.3884419,"{'type': 'Point', 'coordinates': [-122.3884419, 37.7873938]}",35,0.0,consulting,0.0593695436,-0.0,0.3137254901960784,0.37309503379607845,20,11,1
1276,Zapproved,42.4871509,-71.1986329,"{'type': 'Point', 'coordinates': [-71.1986329, 42.4871509]}",27,1450.0,software,0.33338816,-0.0,0.0392156862745098,0.3726038462745098,5,0,0
75,PeekYou,47.6015315,-122.335943,"{'type': 'Point', 'coordinates': [-122.335943, 47.6015315]}",20,1830.0,search,0.2548504237,-0.0,0.11764705882352941,0.37249748252352943,20,7,0
1128,Wealthfront,36.252302,-115.177554,"{'type': 'Point', 'coordinates': [-115.177554, 36.252302]}",20,30500.0,finance,0.3502966581,-0.0,0.0196078431372549,0.3699045012372549,1,0,0
926,Yipit,39.746055,-75.549983,"{'type': 'Point', 'coordinates': [-75.549983, 39.746055]}",23,7550.0,web,0.3483702455,-0.0,0.0196078431372549,0.3679780886372549,15,2,0
139,clipsync,26.524058,-80.064158,"{'type': 'Point', 'coordinates': [-80.064158, 26.524058]}",28,1510.0,web,0.3476616322,-0.0,0.0196078431372549,0.3672694753372549,2,0,0
493,Imagekind,40.838338,14.235889,"{'type': 'Point', 'coordinates': [14.235889, 40.838338]}",26,2600.0,web,0.3467943564,-0.0,0.0196078431372549,0.3664021995372549,20,4,2
775,Gowalla,41.303696,-72.768842,"{'type': 'Point', 'coordinates': [-72.768842, 41.303696]}",22,10400.0,web,0.3451751099,-0.0,0.0196078431372549,0.3647829530372549,2,0,0
1036,Editor,37.792796,-122.401353,"{'type': 'Point', 'coordinates': [-122.401353, 37.792796]}",11,0.0,web,0.0186589994,-0.4,0.7450980392156863,0.36375703861568626,20,20,2
58,ZYB,40.643438,-73.886452,"{'type': 'Point', 'coordinates': [-73.886452, 40.643438]}",25,3328.13,mobile,0.3439263185,-0.0,0.0196078431372549,0.3635341616372549,0,0,0
62,SayNow,40.775537,-73.981709,"{'type': 'Point', 'coordinates': [-73.981709, 40.775537]}",20,7500.0,mobile,0.3027052292,-0.0,0.058823529411764705,0.3615287586117647,20,16,6
942,Citizenside,51.5220744,-0.1096216,"{'type': 'Point', 'coordinates': [-0.1096216, 51.5220744]}",12,1153.75,games_video,0.1435203985,-0.0,0.21568627450980393,0.3592066730098039,20,20,4
1222,Backchannelmedia,55.6742252,12.5442488,"{'type': 'Point', 'coordinates': [12.5442488, 55.6742252]}",25,3000.0,software,0.3395245632,-0.0,0.0196078431372549,0.3591324063372549,20,0,3
392,BrightDoor Systems,39.116333,-77.181307,"{'type': 'Point', 'coordinates': [-77.181307, 39.116333]}",26,2200.0,enterprise,0.3394267552,-0.0,0.0196078431372549,0.3590345983372549,6,0,0
246,Attentio,55.94862,-3.215149,"{'type': 'Point', 'coordinates': [-3.215149, 55.94862]}",30,786.0,analytics,0.3392692989,-0.0,0.0196078431372549,0.3588771420372549,20,12,0
1522,Gear6,48.1234082,11.6120973,"{'type': 'Point', 'coordinates': [11.6120973, 48.1234082]}",20,20000.0,network_hosting,0.3359803064,-0.0,0.0196078431372549,0.35558814953725487,20,4,3
370,Transpera,41.395013,-73.614577,"{'type': 'Point', 'coordinates': [-73.614577, 41.395013]}",20,19500.0,mobile,0.3351213883,-0.0,0.0196078431372549,0.3547292314372549,2,0,0
42,BuddyTV,31.046051,34.851612,"{'type': 'Point', 'coordinates': [34.851612, 31.046051]}",20,10600.0,games_video,0.3144417731,-0.0,0.0392156862745098,0.35365745937450976,0,0,0
130,Proximic,39.89674,-105.07359,"{'type': 'Point', 'coordinates': [-105.07359, 39.89674]}",20,10494.72,analytics,0.3141031384,-0.0,0.0392156862745098,0.3533188246745098,7,0,0
1544,MyEdu,43.2933829,-94.2191382,"{'type': 'Point', 'coordinates': [-94.2191382, 43.2933829]}",20,18700.0,education,0.3337002191,-0.0,0.0196078431372549,0.35330806223725486,3,0,0
722,Telespree,51.509905,-0.145438,"{'type': 'Point', 'coordinates': [-0.145438, 51.509905]}",20,1000.0,software,0.2343487305,-0.0,0.11764705882352941,0.3519957893235294,20,12,5
232,SlideShare,51.5212179,-0.0869736,"{'type': 'Point', 'coordinates': [-0.0869736, 51.5212179]}",10,3000.0,web,0.1358098253,-0.0,0.21568627450980393,0.3514960998098039,20,17,6
462,CrimeReports,53.274549,-6.215271,"{'type': 'Point', 'coordinates': [-6.215271, 53.274549]}",22,7200.0,web,0.3314523569,-0.0,0.0196078431372549,0.3510602000372549,4,0,0
460,CrimeReports,38.994517,-77.031194,"{'type': 'Point', 'coordinates': [-77.031194, 38.994517]}",22,7200.0,web,0.3314523569,-0.0,0.0196078431372549,0.3510602000372549,20,20,1
220,My Complete Event,37.773727,-122.401537,"{'type': 'Point', 'coordinates': [-122.401537, 37.773727]}",10,0.0,web,0.0169627267,-0.0,0.3333333333333333,0.3502960600333333,20,2,0
375,Mouth Watering Media,40.7534549,-73.9724886,"{'type': 'Point', 'coordinates': [-73.9724886, 40.7534549]}",10,0.0,web,0.0169627267,-0.0,0.3333333333333333,0.3502960600333333,20,8,7
1676,Kwaga,51.5152023,-0.1366861,"{'type': 'Point', 'coordinates': [-0.1366861, 51.5152023]}",10,2385.16,messaging,0.1319194904,-0.0,0.21568627450980393,0.34760576490980394,20,17,6
32,Respectance,47.620716,-122.347533,"{'type': 'Point', 'coordinates': [-122.347533, 47.620716]}",15,1750.0,web,0.1900004624,-0.0,0.1568627450980392,0.3468632074980392,20,8,0
1447,Kapitall,47.603176,-122.3333044,"{'type': 'Point', 'coordinates': [-122.3333044, 47.603176]}",15,7300.0,finance,0.2263412019,-0.0,0.11764705882352941,0.3439882607235294,20,12,0
1259,Bywave,37.789833,-122.405863,"{'type': 'Point', 'coordinates': [-122.405863, 37.789833]}",10,0.0,web,0.0169627267,-0.4,0.7254901960784313,0.3424529227784313,20,16,3
724,Aventure Host,37.792821,-122.404086,"{'type': 'Point', 'coordinates': [-122.404086, 37.792821]}",10,0.0,network_hosting,0.0169627267,-0.4,0.7254901960784313,0.3424529227784313,20,17,3
352,Mozes,32.925506,-96.793505,"{'type': 'Point', 'coordinates': [-96.793505, 32.925506]}",19,22300.0,mobile,0.3226895794,-0.0,0.0196078431372549,0.34229742253725487,1,0,0
277,Protecode,37.7893215,-122.4013624,"{'type': 'Point', 'coordinates': [-122.4013624, 37.7893215]}",20,0.0,software,0.0339254535,-0.4,0.7058823529411765,0.3398078064411765,20,20,3
114,HubPages,22.572646,88.363895,"{'type': 'Point', 'coordinates': [88.363895, 22.572646]}",21,8000.0,web,0.3201394642,-0.0,0.0196078431372549,0.3397473073372549,20,1,2
173,HipLogic,38.7072,-121.28,"{'type': 'Point', 'coordinates': [-121.28, 38.7072]}",20,11500.0,mobile,0.3172064612,-0.0,0.0196078431372549,0.3368143043372549,2,0,0
1246,Audiolife,41.879535,-87.624333,"{'type': 'Point', 'coordinates': [-87.624333, 41.879535]}",11,4500.0,ecommerce,0.156956381,-0.0,0.17647058823529413,0.33342696923529413,20,20,17
1244,Gennio,51.5178123,-0.11796,"{'type': 'Point', 'coordinates': [-0.11796, 51.5178123]}",18,600.0,web,0.1953168656,-0.0,0.13725490196078433,0.3325717675607843,20,20,8
452,Nimbit,48.1281209,11.5677288,"{'type': 'Point', 'coordinates': [11.5677288, 48.1281209]}",20,5430.0,music,0.2917485329,-0.0,0.0392156862745098,0.3309642191745098,20,5,3
1225,Emoshape,40.7564786,-73.9702711,"{'type': 'Point', 'coordinates': [-73.9702711, 40.7564786]}",10,0.0,software,0.0169627267,-0.0,0.3137254901960784,0.3306882168960784,20,8,9
1095,Quantivo,-34.4725563,-58.5128212,"{'type': 'Point', 'coordinates': [-58.5128212, -34.4725563]}",20,9400.0,analytics,0.3103658228,-0.0,0.0196078431372549,0.3299736659372549,20,1,0
177,2threads,42.397435,-71.252147,"{'type': 'Point', 'coordinates': [-71.252147, 42.397435]}",30,300.0,games_video,0.2902551106,-0.0,0.0392156862745098,0.32947079687450975,1,0,0
95,Plazes,47.598968,-122.332904,"{'type': 'Point', 'coordinates': [-122.332904, 47.598968]}",15,4104.7,web,0.2116919785,-0.0,0.11764705882352941,0.3293390373235294,20,11,0
1678,ClickFuel,47.6325767,-122.1537577,"{'type': 'Point', 'coordinates': [-122.1537577, 47.6325767]}",20,9000.0,advertising,0.3088905707,-0.0,0.0196078431372549,0.32849841383725487,6,0,0
1148,JAZD Markets,33.8303776,-118.3841777,"{'type': 'Point', 'coordinates': [-118.3841777, 33.8303776]}",20,8000.0,advertising,0.3048947278,-0.0,0.0196078431372549,0.3245025709372549,6,1,0
135,First30Days,52.365001,4.892903,"{'type': 'Point', 'coordinates': [4.892903, 52.365001]}",17,5000.0,web,0.2456071953,-0.0,0.0784313725490196,0.32403856784901963,20,0,4
176,Tiny Pictures,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",18,11200.0,mobile,0.2846787309,-0.0,0.0392156862745098,0.32389441717450984,13,0,0
545,Meetweb,37.794043,-122.39736,"{'type': 'Point', 'coordinates': [-122.39736, 37.794043]}",10,0.0,advertising,0.0169627267,-0.4,0.7058823529411765,0.3228450796411765,20,20,2
1164,RJMetrics,34.213925,-118.487236,"{'type': 'Point', 'coordinates': [-118.487236, 34.213925]}",20,7450.0,software,0.3024783022,-0.0,0.0196078431372549,0.3220861453372549,3,0,0
41,Kiptronic,-33.722577,150.981801,"{'type': 'Point', 'coordinates': [150.981801, -33.722577]}",20,7300.0,advertising,0.3017882692,-0.0,0.0196078431372549,0.3213961123372549,1,0,1
67,OrganizedWisdom,45.506643,-73.566634,"{'type': 'Point', 'coordinates': [-73.566634, 45.506643]}",18,2800.0,other,0.2423511325,-0.0,0.0784313725490196,0.3207825050490196,20,18,8
1528,Samasource,45.619318,-122.544532,"{'type': 'Point', 'coordinates': [-122.544532, 45.619318]}",25,1210.0,enterprise,0.3010195158,-0.0,0.0196078431372549,0.3206273589372549,8,0,0
240,Datacraft Solutions,49.284521,-123.109933,"{'type': 'Point', 'coordinates': [-123.109933, 49.284521]}",13,4000.0,software,0.182896607,-0.0,0.13725490196078433,0.3201515089607843,20,6,5
954,StudyBlue,-37.8289319,144.9530953,"{'type': 'Point', 'coordinates': [144.9530953, -37.8289319]}",18,18500.0,education,0.3000018832,-0.0,0.0196078431372549,0.3196097263372549,20,7,0
351,MeFeedia,30.269004,-97.740395,"{'type': 'Point', 'coordinates': [-97.740395, 30.269004]}",13,250.0,games_video,0.1217567426,-0.0,0.19607843137254902,0.317835173972549,20,1,0
1261,Time America,51.5232255,-0.1010535,"{'type': 'Point', 'coordinates': [-0.1010535, 51.5232255]}",25,0.0,software,0.0424068169,-0.0,0.27450980392156865,0.31691662082156863,20,20,5
0,Geni,34.090368,-118.393064,"{'type': 'Point', 'coordinates': [-118.393064, 34.090368]}",18,16500.0,web,0.2965086024,-0.0,0.0196078431372549,0.3161164455372549,20,0,0
1178,Pictela,34.016961,-84.329081,"{'type': 'Point', 'coordinates': [-84.329081, 34.016961]}",20,3500.0,advertising,0.2768492823,-0.0,0.0392156862745098,0.31606496857450983,2,0,0
10,AdaptiveBlue,37.488336,-122.217964,"{'type': 'Point', 'coordinates': [-122.217964, 37.488336]}",15,24000.0,games_video,0.2566242359,-0.0,0.058823529411764705,0.3154477653117647,10,1,0
99,RealSelf,41.035749,-73.865287,"{'type': 'Point', 'coordinates': [-73.865287, 41.035749]}",23,1950.0,web,0.2955559165,-0.0,0.0196078431372549,0.3151637596372549,4,0,0
530,TournEase,30.264043,-97.744762,"{'type': 'Point', 'coordinates': [-97.744762, 30.264043]}",10,3500.0,ecommerce,0.1384246411,-0.0,0.17647058823529413,0.3148952293352941,20,3,0
711,StudioNow,33.8317964,-84.3391231,"{'type': 'Point', 'coordinates': [-84.3391231, 33.8317964]}",18,15300.0,photo_video,0.2942031373,-0.0,0.0196078431372549,0.31381098043725486,6,0,0
1220,DreamDesigners,40.733201,-73.991535,"{'type': 'Point', 'coordinates': [-73.991535, 40.733201]}",11,0.0,public_relations,0.0186589994,-0.0,0.29411764705882354,0.3127766464588235,20,4,13
487,SensorWave,34.05775,-118.4138,"{'type': 'Point', 'coordinates': [-118.4138, 34.05775]}",25,1000.0,public_relations,0.2929359131,-0.0,0.0196078431372549,0.3125437562372549,16,2,0
902,TasteSpace,51.5124201,-0.137494,"{'type': 'Point', 'coordinates': [-0.137494, 51.5124201]}",10,300.0,web,0.0967517035,-0.0,0.21568627450980393,0.31243797800980394,20,20,8
892,semanticlabs,48.429856,-123.3558507,"{'type': 'Point', 'coordinates': [-123.3558507, 48.429856]}",23,1775.0,software,0.2918874455,-0.0,0.0196078431372549,0.3114952886372549,20,0,0
1004,Momail,33.468396,-112.074887,"{'type': 'Point', 'coordinates': [-112.074887, 33.468396]}",20,5400.0,mobile,0.2915605797,-0.0,0.0196078431372549,0.3111684228372549,12,0,0
866,Viximo,26.600742,-81.991232,"{'type': 'Point', 'coordinates': [-81.991232, 26.600742]}",20,5000.0,web,0.2889496415,-0.0,0.0196078431372549,0.3085574846372549,0,0,0
212,Authenticlick,35.999586,-78.9065,"{'type': 'Point', 'coordinates': [-78.9065, 35.999586]}",20,5000.0,search,0.2889496415,-0.0,0.0196078431372549,0.3085574846372549,20,3,0
1561,Metreos Corporation,48.6849631,1.8456964,"{'type': 'Point', 'coordinates': [1.8456964, 48.6849631]}",20,4360.0,software,0.2843030128,-0.0,0.0196078431372549,0.30391085593725486,1,0,0
1640,Fixmo Carrier Services,52.3657578,4.8928722,"{'type': 'Point', 'coordinates': [4.8928722, 52.3657578]}",15,6900.0,mobile,0.2249073527,-0.0,0.0784313725490196,0.3033387252490196,20,0,4
358,Stitcher,52.132633,5.291266,"{'type': 'Point', 'coordinates': [5.291266, 52.132633]}",17,18700.0,mobile,0.2836451862,-0.0,0.0196078431372549,0.3032530293372549,0,0,0
321,SilverStripe,37.775196,-122.419204,"{'type': 'Point', 'coordinates': [-122.419204, 37.775196]}",40,0.0,software,0.067850907,-0.0,0.23529411764705882,0.30314502464705884,20,12,1
1301,Conformiq,49.8740096,8.6605881,"{'type': 'Point', 'coordinates': [8.6605881, 49.8740096]}",20,4200.0,software,0.2830346238,-0.0,0.0196078431372549,0.3026424669372549,20,0,0
1214,Untangle,51.4523335,7.3554365,"{'type': 'Point', 'coordinates': [7.3554365, 51.4523335]}",16,33200.0,software,0.2825394587,-0.0,0.0196078431372549,0.3021473018372549,0,0,0
15,Pageflakes,49.6026778,6.1329985,"{'type': 'Point', 'coordinates': [6.1329985, 49.6026778]}",20,4100.0,web,0.2822171034,-0.0,0.0196078431372549,0.3018249465372549,20,3,0
1170,Alachisoft,51.5196135,-0.1020265,"{'type': 'Point', 'coordinates': [-0.1020265, 51.5196135]}",50,0.0,software,0.0848136337,-0.0,0.21568627450980393,0.30049990820980393,20,20,7
292,Medioh!,37.7746693,-122.415199,"{'type': 'Point', 'coordinates': [-122.415199, 37.7746693]}",15,0.0,games_video,0.0254440901,-0.0,0.27450980392156865,0.29995389402156863,20,14,1
288,Mad Mimi,37.814202,-122.477959,"{'type': 'Point', 'coordinates': [-122.477959, 37.814202]}",35,110.0,web,0.2790653741,-0.0,0.0196078431372549,0.2986732172372549,0,0,0
1467,GameChanger Media,35.8691474,-78.6395667,"{'type': 'Point', 'coordinates': [-78.6395667, 35.8691474]}",20,3640.0,software,0.2781798628,-0.0,0.0196078431372549,0.2977877059372549,0,0,0
811,Big In Japan,53.3574412,-6.2567125,"{'type': 'Point', 'coordinates': [-6.2567125, 53.3574412]}",25,700.0,mobile,0.277810464,-0.0,0.0196078431372549,0.29741830713725487,20,0,0
200,Sprout,29.4748,-81.1274,"{'type': 'Point', 'coordinates': [-81.1274, 29.4748]}",18,8300.0,advertising,0.2755292927,-0.0,0.0196078431372549,0.29513713583725487,4,0,0
899,XE Corporation,38.872668,-77.367981,"{'type': 'Point', 'coordinates': [-77.367981, 38.872668]}",26,500.0,mobile,0.2740834174,-0.0,0.0196078431372549,0.29369126053725486,0,0,0
425,BrandYourself,38.861035,-104.722932,"{'type': 'Point', 'coordinates': [-104.722932, 38.861035]}",22,1500.0,web,0.2729147499,-0.0,0.0196078431372549,0.29252259303725486,2,0,0
365,Cognition Technologies,51.050314,3.71105,"{'type': 'Point', 'coordinates': [3.71105, 51.050314]}",20,2900.0,software,0.2704695251,-0.0,0.0196078431372549,0.2900773682372549,20,0,0
1564,Whitecap Canada,37.775206,-122.419209,"{'type': 'Point', 'coordinates': [-122.419209, 37.775206]}",30,0.0,software,0.0508881802,-0.0,0.23529411764705882,0.28618229784705884,20,12,1
1346,CitySpur,41.886624,-87.6267867,"{'type': 'Point', 'coordinates': [-87.6267867, 41.886624]}",17,0.0,public_relations,0.0288366355,-0.0,0.2549019607843137,0.2837385962843137,20,20,13
575,Imaginuity New Media,51.52129,-0.10978,"{'type': 'Point', 'coordinates': [-0.10978, 51.52129]}",40,0.0,other,0.067850907,-0.0,0.21568627450980393,0.28353718150980395,20,20,4
170,Agematis,40.718871,-74.00118,"{'type': 'Point', 'coordinates': [-74.00118, 40.718871]}",40,0.0,software,0.067850907,-0.0,0.21568627450980393,0.28353718150980395,20,4,19
691,Pond5,43.3104064,-70.9903438,"{'type': 'Point', 'coordinates': [-70.9903438, 43.3104064]}",25,500.0,ecommerce,0.2635417475,-0.0,0.0196078431372549,0.28314959063725487,0,0,0
1673,pingVision,51.5270568,-0.1043766,"{'type': 'Point', 'coordinates': [-0.1043766, 51.5270568]}",16,0.0,consulting,0.0271403628,-0.0,0.2549019607843137,0.2820423235843137,20,20,3
129,Roost,39.89674,-105.07359,"{'type': 'Point', 'coordinates': [-105.07359, 39.89674]}",15,13500.0,software,0.2419846188,-0.0,0.0392156862745098,0.28120030507450977,7,0,0
1150,Green Spider Design,41.885408,-87.625677,"{'type': 'Point', 'coordinates': [-87.625677, 41.885408]}",15,0.0,network_hosting,0.0254440901,-0.0,0.2549019607843137,0.2803460508843137,20,20,16
543,RezOvation,41.886088,-87.624983,"{'type': 'Point', 'coordinates': [-87.624983, 41.886088]}",15,0.0,software,0.0254440901,-0.0,0.2549019607843137,0.2803460508843137,20,20,14
1656,The Resumator,40.732225,-74.009311,"{'type': 'Point', 'coordinates': [-74.009311, 40.732225]}",40,2980.0,software,0.5427854472,-0.4,0.13725490196078433,0.2800403491607843,20,5,4
1454,ProtoShare,47.6146338,-122.3408187,"{'type': 'Point', 'coordinates': [-122.3408187, 47.6146338]}",15,250.0,software,0.1404885492,-0.0,0.13725490196078433,0.27774345116078436,20,9,0
186,Sportgenic,37.3973787,-122.0879281,"{'type': 'Point', 'coordinates': [-122.0879281, 37.3973787]}",15,11500.0,advertising,0.2379048459,-0.0,0.0392156862745098,0.2771205321745098,19,0,0
268,MADS,53.337935,-6.32868,"{'type': 'Point', 'coordinates': [-6.32868, 53.337935]}",20,1941.41,advertising,0.2568553687,-0.0,0.0196078431372549,0.27646321183725486,9,0,0
600,GenArts,40.79978,-73.701079,"{'type': 'Point', 'coordinates': [-73.701079, 40.79978]}",15,22400.0,games_video,0.2548687751,-0.0,0.0196078431372549,0.2744766182372549,5,0,0
1602,SproutBox,51.519816,-0.1361616,"{'type': 'Point', 'coordinates': [-0.1361616, 51.519816]}",10,1020.0,other,0.1175102718,-0.0,0.1568627450980392,0.2743730168980392,20,7,9
1339,Anygma,40.046431,-75.39342,"{'type': 'Point', 'coordinates': [-75.39342, 40.046431]}",20,1775.0,public_relations,0.25381517,-0.0,0.0196078431372549,0.27342301313725487,7,0,0
206,Krillion,51.5141566,-0.0934254,"{'type': 'Point', 'coordinates': [-0.0934254, 51.5141566]}",10,9650.0,web,0.1556281529,-0.0,0.11764705882352941,0.2732752117235294,20,20,9
1510,CoTweet,37.488336,-122.217964,"{'type': 'Point', 'coordinates': [-122.217964, 37.488336]}",18,1100.0,advertising,0.2138239544,-0.0,0.058823529411764705,0.2726474838117647,10,1,0
1126,popdat,41.886511,-87.626777,"{'type': 'Point', 'coordinates': [-87.626777, 41.886511]}",10,0.0,web,0.0169627267,-0.0,0.2549019607843137,0.2718646874843137,20,20,13
78,Webjam,34.011335,-118.468458,"{'type': 'Point', 'coordinates': [-118.468458, 34.011335]}",18,2000.0,enterprise,0.2320776566,-0.0,0.0392156862745098,0.2712933428745098,4,0,0
69,Mixx,40.01621,-105.28131,"{'type': 'Point', 'coordinates': [-105.28131, 40.01621]}",11,3500.0,web,0.1522671053,-0.0,0.11764705882352941,0.2699141641235294,20,4,0
150,Movaya,37.87168,-122.269494,"{'type': 'Point', 'coordinates': [-122.269494, 37.87168]}",20,500.0,software,0.210833398,-0.0,0.058823529411764705,0.2696569274117647,20,3,1
1685,Innovative Biosensors,48.8278444,2.1255025,"{'type': 'Point', 'coordinates': [2.1255025, 48.8278444]}",15,18400.0,biotech,0.2498636606,-0.0,0.0196078431372549,0.2694715037372549,6,0,0
27,37signals,37.775196,-122.419204,"{'type': 'Point', 'coordinates': [-122.419204, 37.775196]}",20,0.0,public_relations,0.0339254535,-0.0,0.23529411764705882,0.2692195711470588,20,12,1
88,Veodia,37.281651,-121.941184,"{'type': 'Point', 'coordinates': [-121.941184, 37.281651]}",15,8300.0,games_video,0.2296077439,-0.0,0.0392156862745098,0.2688234301745098,20,0,0
632,NEXTA Media,37.587789,-122.334643,"{'type': 'Point', 'coordinates': [-122.334643, 37.587789]}",20,1497.66,other,0.2480513531,-0.0,0.0196078431372549,0.2676591962372549,2,0,0
609,Samfind,37.612231,-97.364138,"{'type': 'Point', 'coordinates': [-97.364138, 37.612231]}",30,125.0,software,0.2457040997,-0.0,0.0196078431372549,0.2653119428372549,0,0,0
80,Metaplace,37.553743,-122.300246,"{'type': 'Point', 'coordinates': [-122.300246, 37.553743]}",12,9400.0,games_video,0.1862194937,-0.0,0.0784313725490196,0.26465086624901957,5,0,0
1556,Ayima,37.775196,-122.419204,"{'type': 'Point', 'coordinates': [-122.419204, 37.775196]}",17,0.0,search,0.0288366355,-0.0,0.23529411764705882,0.2641307531470588,20,12,1
508,Yovia,40.456204,-3.813122,"{'type': 'Point', 'coordinates': [-3.813122, 40.456204]}",25,300.0,web,0.2418792588,-0.0,0.0196078431372549,0.2614871019372549,4,0,0
1113,CoKinetic Systems Corp,40.762897,-73.974714,"{'type': 'Point', 'coordinates': [-73.974714, 40.762897]}",50,0.0,software,0.0848136337,-0.0,0.17647058823529413,0.2612842219352941,20,7,16
1520,WEEZEVENT,26.2031094,-80.1550199,"{'type': 'Point', 'coordinates': [-80.1550199, 26.2031094]}",20,1220.32,ecommerce,0.2411037333,-0.0,0.0196078431372549,0.2607115764372549,5,3,0
1705,RxVantage,34.045499,-118.47036,"{'type': 'Point', 'coordinates': [-118.47036, 34.045499]}",15,2750.0,enterprise,0.2015008126,-0.0,0.058823529411764705,0.2603243420117647,14,0,0
1202,KlickSports,39.236548,-76.828943,"{'type': 'Point', 'coordinates': [-76.828943, 39.236548]}",20,1200.0,mobile,0.240534072,-0.0,0.0196078431372549,0.2601419151372549,1,0,0
1662,Fliptop,44.8743952,-0.5754294,"{'type': 'Point', 'coordinates': [-0.5754294, 44.8743952]}",16,6790.0,enterprise,0.2394650178,-0.0,0.0196078431372549,0.2590728609372549,4,2,0
228,Glaxstar,39.399872,-8.224454,"{'type': 'Point', 'coordinates': [-8.224454, 39.399872]}",17,4000.0,software,0.239172486,-0.0,0.0196078431372549,0.2587803291372549,2,0,0
832,Demand Solutions Group,37.291228,-121.933651,"{'type': 'Point', 'coordinates': [-121.933651, 37.291228]}",22,125.0,consulting,0.1801830065,-0.0,0.0784313725490196,0.2586143790490196,17,3,0
874,O3Spaces,41.889183,-87.632519,"{'type': 'Point', 'coordinates': [-87.632519, 41.889183]}",25,0.0,software,0.0424068169,-0.0,0.21568627450980393,0.2580930914098039,20,20,11
627,LeadGenesys,40.7280992,-73.9933841,"{'type': 'Point', 'coordinates': [-73.9933841, 40.7280992]}",23,0.0,enterprise,0.0390142715,-0.0,0.21568627450980393,0.25470054600980396,20,2,12
391,OtherInbox,37.796164,-122.420903,"{'type': 'Point', 'coordinates': [-122.420903, 37.796164]}",14,3800.0,messaging,0.1957474729,-0.0,0.058823529411764705,0.2545710023117647,20,11,0
1258,Shutl,43.670233,-79.386755,"{'type': 'Point', 'coordinates': [-79.386755, 43.670233]}",10,9382.37,ecommerce,0.1551510674,-0.0,0.09803921568627451,0.2531902830862745,20,0,6
735,Propertyshark,30.268735,-97.745209,"{'type': 'Point', 'coordinates': [-97.745209, 30.268735]}",45,0.0,ecommerce,0.0763322704,-0.0,0.17647058823529413,0.2528028586352941,20,4,0
1041,Hook Mobile,51.367484,7.483322,"{'type': 'Point', 'coordinates': [7.483322, 51.367484]}",20,963.0,software,0.2330696775,-0.0,0.0196078431372549,0.2526775206372549,6,0,0
834,WiredRed,41.8851542,-87.6223183,"{'type': 'Point', 'coordinates': [-87.6223183, 41.8851542]}",10,0.0,software,0.0169627267,-0.0,0.23529411764705882,0.2522568443470588,20,20,13
1689,WebGravity,51.517356,-0.1037742,"{'type': 'Point', 'coordinates': [-0.1037742, 51.517356]}",10,0.0,ecommerce,0.0169627267,-0.0,0.23529411764705882,0.2522568443470588,20,20,6
137,Mibura,37.775196,-122.419204,"{'type': 'Point', 'coordinates': [-122.419204, 37.775196]}",10,0.0,enterprise,0.0169627267,-0.0,0.23529411764705882,0.2522568443470588,20,12,1
634,Telnic,37.522281,-122.258139,"{'type': 'Point', 'coordinates': [-122.258139, 37.522281]}",12,35000.0,search,0.2129793155,-0.0,0.0392156862745098,0.2521950017745098,4,0,0
248,Cellufun,40.727425,-74.0057125,"{'type': 'Point', 'coordinates': [-74.0057125, 40.727425]}",30,5230.0,games_video,0.435713075,-0.4,0.21568627450980393,0.2513993495098039,20,7,12
996,Double Encore,44.455806,-73.217971,"{'type': 'Point', 'coordinates': [-73.217971, 44.455806]}",42,25.0,software,0.2293238264,-0.0,0.0196078431372549,0.24893166953725493,3,0,0
263,Trampoline Systems,39.786948,-75.485407,"{'type': 'Point', 'coordinates': [-75.485407, 39.786948]}",15,7480.0,enterprise,0.2269609803,-0.0,0.0196078431372549,0.2465688234372549,1,0,0
